dtm,prestah0,ta2200h0,ua2200h0,fkl010h0,dkl010h0,gre000h0,rre150h0
2022-03-28T21:00:00.000000+0000,661.5,5.6,,2.5,217,0,0.2
2022-03-29T00:00:00.000000+0000,,5.85,,,,,
2022-03-29T01:00:00.000000+0000,,5.5,,,,,
2022-03-31T09:00:00.000000+0000,,9.7,,,,,
2022-03-31T10:00:00.000000+0000,,11.4,,,,,
2022-04-01T06:00:00.000000+0000,,12.0,,,,,
2022-04-01T07:00:00.000000+0000,661.4,8.033334,,,,,
2022-04-01T08:00:00.000000+0000,,8.9,,,,,
2022-04-06T13:00:00.000000+0000,660.8,10.1,,7.3,33,332,
2022-04-06T14:00:00.000000+0000,660.9,10.4,,6.3,60,373,0.0
2022-04-06T15:00:00.000000+0000,660.7,8.85,,8.2,86,289,0.0
2022-04-06T16:00:00.000000+0000,660.6,6.35,,9.0,130,43,0.0
2022-04-06T17:00:00.000000+0000,660.6,5.6833334,,9.2,138,0,0.0
2022-04-06T18:00:00.000000+0000,661.2,5.0833335,,8.3,138,0,0.0
2022-04-06T19:00:00.000000+0000,661.6,4.6833334,,7.9,141,0,0.0
2022-04-06T20:00:00.000000+0000,661.7,4.3,,8.4,141,0,0.0
2022-04-06T21:00:00.000000+0000,661.5,3.9333334,,7.8,137,0,0.0
2022-04-06T22:00:00.000000+0000,661.0,3.9833333,,7.2,138,0,0.0
2022-04-06T23:00:00.000000+0000,660.5,3.2,,7.1,137,0,0.0
2022-04-07T00:00:00.000000+0000,660.3,3.0666666,,6.3,136,0,0.0
2022-04-07T01:00:00.000000+0000,660.2,3.2333333,,5.8,138,0,0.0
2022-04-07T02:00:00.000000+0000,660.4,3.75,,6.6,133,0,0.0
2022-04-07T03:00:00.000000+0000,660.6,3.45,,6.9,133,0,0.0
2022-04-07T04:00:00.000000+0000,660.8,3.5166667,,8.5,138,21,0.0
2022-04-07T05:00:00.000000+0000,661.3,6.133333,,7.4,124,252,0.0
2022-04-07T06:00:00.000000+0000,662.0,8.55,,6.5,95,460,0.0
2022-04-07T07:00:00.000000+0000,662.7,9.666667,,4.2,54,624,0.0
2022-04-07T08:00:00.000000+0000,662.8,9.65,,3.5,298,739,0.0
2022-04-07T09:00:00.000000+0000,662.6,10.65,,4.4,320,747,0.0
2022-04-07T10:00:00.000000+0000,662.2,9.433333,,6.2,328,324,0.0
2022-04-07T11:00:00.000000+0000,661.8,9.383333,,4.6,10,336,0.0
2022-04-07T12:00:00.000000+0000,661.4,9.0,,5.8,354,149,0.0
2022-04-07T13:00:00.000000+0000,661.2,8.633333,,5.3,9,197,0.0
2022-04-07T14:00:00.000000+0000,661.1,8.933333,,5.8,21,184,0.0
2022-04-07T15:00:00.000000+0000,661.0,8.566667,,2.4,357,96,0.0
2022-04-07T16:00:00.000000+0000,661.2,7.2166667,,3.7,22,18,0.0
2022-04-07T17:00:00.000000+0000,661.3,5.883333,,1.4,124,0,0.0
2022-04-07T18:00:00.000000+0000,661.7,5.733333,,1.2,220,0,0.0
2022-04-07T19:00:00.000000+0000,662.1,4.4666667,,2.8,173,0,0.0
2022-04-07T20:00:00.000000+0000,662.2,5.25,,1.5,135,0,3.6
2022-04-07T21:00:00.000000+0000,662.1,4.633333,,4.1,152,0,4.2
2022-04-07T22:00:00.000000+0000,661.6,5.1666665,,4.9,124,0,0.1
2022-04-07T23:00:00.000000+0000,661.1,4.766667,,4.7,103,0,0.0
2022-04-08T00:00:00.000000+0000,660.7,3.6,,6.1,122,0,0.0
2022-04-08T01:00:00.000000+0000,660.5,3.1,,4.1,107,0,0.0
2022-04-08T02:00:00.000000+0000,660.5,2.7333333,,4.9,116,0,0.0
2022-04-08T03:00:00.000000+0000,660.7,3.3666666,,7.4,129,0,0.0
2022-04-08T04:00:00.000000+0000,660.7,3.5833333,,11.1,150,15,0.0
2022-04-08T05:00:00.000000+0000,661.2,5.4333334,,9.5,154,173,0.0
2022-04-08T06:00:00.000000+0000,661.7,8.283334,,7.4,146,442,0.0
2022-04-08T07:00:00.000000+0000,662.4,10.05,,4.0,119,720,0.0
2022-04-08T08:00:00.000000+0000,662.7,8.816667,,3.6,308,663,0.0
2022-04-08T09:00:00.000000+0000,662.6,9.6,,5.0,288,771,0.0
2022-04-08T10:00:00.000000+0000,662.3,10.85,,6.3,297,796,0.0
2022-04-08T11:00:00.000000+0000,661.9,11.15,,6.8,297,690,0.0
2022-04-08T12:00:00.000000+0000,661.4,10.8,,5.9,316,561,0.0
2022-04-08T13:00:00.000000+0000,661.0,10.55,,6.4,358,553,0.0
2022-04-08T14:00:00.000000+0000,660.9,8.983334,,4.4,7,239,0.0
2022-04-08T15:00:00.000000+0000,661.0,8.066667,,2.6,345,62,0.0
2022-04-08T16:00:00.000000+0000,661.3,7.0833335,,1.3,325,10,0.0
2022-04-08T17:00:00.000000+0000,661.4,5.0,,1.6,195,0,0.0
2022-04-08T18:00:00.000000+0000,661.5,4.0333333,,1.4,167,0,0.0
2022-04-08T19:00:00.000000+0000,661.9,4.2833333,,1.2,191,0,0.0
2022-04-08T20:00:00.000000+0000,662.1,2.9833333,,2.0,127,0,0.0
2022-04-08T21:00:00.000000+0000,661.8,2.5,,3.9,122,0,0.0
2022-04-08T22:00:00.000000+0000,661.2,2.8333333,,3.1,118,0,0.0
2022-04-08T23:00:00.000000+0000,660.7,2.1166666,,3.1,119,0,0.0
2022-04-09T00:00:00.000000+0000,660.2,2.9166667,,3.3,117,0,0.0
2022-04-09T01:00:00.000000+0000,660.0,3.35,,4.2,128,0,0.0
2022-04-09T02:00:00.000000+0000,660.1,3.6166666,,6.0,127,0,0.0
2022-04-09T03:00:00.000000+0000,660.2,3.5833333,,7.6,124,0,0.0
2022-04-09T04:00:00.000000+0000,660.3,4.3333335,,9.1,132,24,0.0
2022-04-09T05:00:00.000000+0000,660.6,7.516667,,9.6,121,238,0.0
2022-04-09T06:00:00.000000+0000,661.0,9.583333,,9.4,110,487,0.0
2022-04-09T07:00:00.000000+0000,661.4,11.15,,8.3,100,717,0.0
2022-04-09T08:00:00.000000+0000,661.7,12.633333,,5.6,89,910,0.0
2022-04-09T09:00:00.000000+0000,661.4,12.383333,,6.0,336,1053,0.0
2022-04-09T10:00:00.000000+0000,660.9,12.083333,,7.4,305,894,0.0
2022-04-09T11:00:00.000000+0000,660.5,12.366667,,8.0,293,808,0.0
2022-04-09T12:00:00.000000+0000,660.2,10.516666,,6.0,284,415,0.0
2022-04-09T13:00:00.000000+0000,659.8,11.3,,7.3,282,590,0.0
2022-04-09T14:00:00.000000+0000,659.8,10.533334,,5.8,290,470,0.0
2022-04-09T15:00:00.000000+0000,659.9,9.816667,,3.7,294,249,0.0
2022-04-09T16:00:00.000000+0000,660.1,6.25,,2.4,230,29,0.0
2022-04-09T17:00:00.000000+0000,660.1,5.05,,7.0,151,0,0.0
2022-04-09T18:00:00.000000+0000,660.5,5.9,,7.3,143,0,0.0
2022-04-09T19:00:00.000000+0000,660.6,5.883333,,9.7,152,0,0.0
2022-04-09T20:00:00.000000+0000,660.7,5.6666665,,9.0,151,0,0.0
2022-04-09T21:00:00.000000+0000,660.6,4.9333334,,10.9,150,0,0.0
2022-04-09T22:00:00.000000+0000,660.1,5.0833335,,7.8,146,0,0.0
2022-04-09T23:00:00.000000+0000,659.7,4.8166666,,6.4,143,0,0.0
2022-04-10T00:00:00.000000+0000,659.2,4.2,,5.9,130,0,0.0
2022-04-10T01:00:00.000000+0000,659.0,4.35,,8.1,122,0,0.0
2022-04-10T02:00:00.000000+0000,659.3,4.7,,8.7,115,0,0.0
2022-04-10T03:00:00.000000+0000,659.3,4.9333334,,10.3,123,0,0.0
2022-04-10T04:00:00.000000+0000,659.5,5.633333,,11.2,123,25,0.0
2022-04-10T05:00:00.000000+0000,660.4,7.85,,9.9,120,235,0.0
2022-04-10T06:00:00.000000+0000,660.9,9.616667,,10.8,111,484,0.0
2022-04-10T07:00:00.000000+0000,661.2,10.8,,10.3,102,720,0.0
2022-04-10T08:00:00.000000+0000,661.3,11.45,,6.4,109,917,0.0
2022-04-10T09:00:00.000000+0000,661.1,12.216666,,5.9,95,1062,0.0
2022-04-10T10:00:00.000000+0000,660.5,12.75,,5.3,103,1127,0.0
2022-04-10T11:00:00.000000+0000,660.1,13.716666,,3.9,53,1109,0.0
2022-04-10T12:00:00.000000+0000,659.8,11.9,,3.1,313,602,0.0
2022-04-10T13:00:00.000000+0000,659.5,11.483334,,6.7,109,383,0.0
2022-04-10T14:00:00.000000+0000,659.7,11.816667,,5.7,93,516,0.0
2022-04-10T15:00:00.000000+0000,659.8,9.566667,,6.3,110,194,0.0
2022-04-10T16:00:00.000000+0000,660.0,7.233333,,5.7,147,36,0.0
2022-04-10T17:00:00.000000+0000,660.2,6.4333334,,2.6,212,0,0.0
2022-04-10T18:00:00.000000+0000,660.3,7.2833333,,3.3,155,0,0.0
2022-04-10T19:00:00.000000+0000,660.5,6.8,,5.2,134,0,0.0
2022-04-10T20:00:00.000000+0000,660.4,6.1,,9.7,143,0,0.0
2022-04-10T21:00:00.000000+0000,660.5,5.7166667,,7.5,139,0,0.0
2022-04-10T22:00:00.000000+0000,660.2,5.133333,,5.7,154,0,0.0
2022-04-10T23:00:00.000000+0000,659.8,4.866667,,7.5,128,0,0.0
2022-04-11T00:00:00.000000+0000,659.2,5.8333335,,8.6,122,0,0.0
2022-04-11T01:00:00.000000+0000,659.1,5.65,,9.6,126,0,0.0
2022-04-11T02:00:00.000000+0000,659.0,5.85,,9.9,129,0,0.0
2022-04-11T03:00:00.000000+0000,659.6,6.0833335,,11.0,121,0,0.0
2022-04-11T04:00:00.000000+0000,660.1,5.7,,6.4,153,16,0.0
2022-04-11T05:00:00.000000+0000,660.6,7.2833333,,6.7,135,199,0.0
2022-04-11T06:00:00.000000+0000,661.1,9.466666,,8.3,113,465,0.0
2022-04-11T07:00:00.000000+0000,661.4,10.883333,,7.4,103,654,0.0
2022-04-11T08:00:00.000000+0000,661.7,11.333333,,6.3,112,613,0.0
2022-04-11T09:00:00.000000+0000,661.6,12.466666,,6.5,85,895,0.0
2022-04-11T10:00:00.000000+0000,661.2,13.166667,,5.6,63,1021,0.0
2022-04-11T11:00:00.000000+0000,660.8,10.5,,6.4,338,384,0.0
2022-04-11T12:00:00.000000+0000,660.2,10.35,,6.5,1,229,0.0
2022-04-11T13:00:00.000000+0000,660.0,10.033334,,5.8,354,254,0.0
2022-04-11T14:00:00.000000+0000,659.8,9.216666,,4.6,340,152,0.0
2022-04-11T15:00:00.000000+0000,659.9,8.616667,,3.8,302,56,0.0
2022-04-11T16:00:00.000000+0000,660.1,7.866667,,1.4,339,32,0.0
2022-04-11T17:00:00.000000+0000,660.4,4.7166667,,1.1,163,0,0.0
2022-04-11T18:00:00.000000+0000,660.8,4.3,,5.4,155,0,0.0
2022-04-11T19:00:00.000000+0000,661.3,5.766667,,3.0,198,0,0.0
2022-04-11T20:00:00.000000+0000,661.4,5.266667,,2.7,176,0,0.0
2022-04-11T21:00:00.000000+0000,661.2,4.3,,6.5,158,0,0.0
2022-04-11T22:00:00.000000+0000,660.8,4.8,,8.1,144,0,0.0
2022-04-11T23:00:00.000000+0000,660.3,4.45,,7.3,146,0,0.0
2022-04-12T00:00:00.000000+0000,659.7,5.516667,,8.0,140,0,0.0
2022-04-12T01:00:00.000000+0000,659.7,5.0,,7.8,141,0,0.0
2022-04-12T02:00:00.000000+0000,659.5,5.3166666,,10.2,151,0,0.0
2022-04-12T03:00:00.000000+0000,659.8,6.8333335,,7.9,139,0,0.0
2022-04-12T04:00:00.000000+0000,660.1,6.633333,,7.0,142,16,0.0
2022-04-12T05:00:00.000000+0000,660.5,8.616667,,4.9,133,203,0.0
2022-04-12T06:00:00.000000+0000,661.0,10.216666,,6.3,123,435,0.0
2022-04-12T07:00:00.000000+0000,661.5,9.816667,,4.2,174,657,0.0
2022-04-12T08:00:00.000000+0000,661.6,9.433333,,4.2,318,514,0.0
2022-04-12T09:00:00.000000+0000,661.6,9.633333,,5.1,272,454,0.0
2022-04-12T10:00:00.000000+0000,661.4,8.95,,4.4,286,160,0.0
2022-04-12T11:00:00.000000+0000,660.7,7.8333335,,3.7,273,284,1.6
2022-04-12T12:00:00.000000+0000,660.1,8.116667,,2.0,3,229,0.5
2022-04-12T13:00:00.000000+0000,659.8,7.5,,1.3,217,89,16.9
2022-04-12T14:00:00.000000+0000,659.5,7.0,,1.6,196,103,5.8
2022-04-12T15:00:00.000000+0000,659.6,8.166667,,1.1,297,92,0.0
2022-04-12T16:00:00.000000+0000,659.7,7.3,,1.5,218,13,0.0
2022-04-12T17:00:00.000000+0000,659.9,6.766667,,2.1,208,0,0.0
2022-04-12T18:00:00.000000+0000,660.2,6.516667,,1.3,157,0,0.0
2022-04-12T19:00:00.000000+0000,660.7,6.0333333,,2.2,176,0,0.0
2022-04-12T20:00:00.000000+0000,660.8,5.5833335,,1.7,184,0,0.0
2022-04-12T21:00:00.000000+0000,660.7,5.25,,2.1,218,0,0.0
2022-04-12T22:00:00.000000+0000,660.2,5.633333,,3.8,118,0,0.0
2022-04-12T23:00:00.000000+0000,659.3,5.7166667,,5.7,126,0,0.0
2022-04-13T00:00:00.000000+0000,658.8,5.983333,,2.7,208,0,0.0
2022-04-13T01:00:00.000000+0000,658.5,4.7833333,,2.0,162,0,0.0
2022-04-13T02:00:00.000000+0000,658.5,5.0833335,,6.8,151,0,0.0
2022-04-13T03:00:00.000000+0000,658.8,4.25,,5.5,162,0,0.0
2022-04-13T04:00:00.000000+0000,659.3,4.75,,3.7,171,23,0.0
2022-04-13T05:00:00.000000+0000,659.8,7.45,,4.4,126,238,0.0
2022-04-13T06:00:00.000000+0000,660.5,9.783334,,4.4,93,473,0.0
2022-04-13T07:00:00.000000+0000,660.8,10.45,,4.1,352,767,0.0
2022-04-13T08:00:00.000000+0000,661.1,9.55,,5.6,297,547,0.0
2022-04-13T09:00:00.000000+0000,660.9,8.833333,,4.6,292,334,0.0
2022-04-13T10:00:00.000000+0000,660.4,9.466666,,6.4,16,206,0.0
2022-04-13T11:00:00.000000+0000,659.8,8.966666,,7.8,16,159,
2022-04-13T12:00:00.000000+0000,659.2,6.5833335,,2.9,220,45,8.2
2022-04-13T13:00:00.000000+0000,658.7,5.2833333,,6.9,169,46,4.4
2022-04-13T14:00:00.000000+0000,658.3,8.583333,,4.2,160,198,0.0
2022-04-13T15:00:00.000000+0000,658.8,7.6833334,,2.8,276,94,0.0
2022-04-13T16:00:00.000000+0000,658.9,6.5666666,,3.1,186,13,0.0
2022-04-13T17:00:00.000000+0000,659.1,5.733333,,2.2,90,0,0.0
2022-04-13T18:00:00.000000+0000,659.5,4.866667,,3.2,94,0,0.0
2022-04-13T19:00:00.000000+0000,659.9,4.0,,2.5,143,0,0.0
2022-04-13T20:00:00.000000+0000,660.0,5.2,,3.3,165,0,0.0
2022-04-13T21:00:00.000000+0000,659.7,5.75,,2.0,183,0,0.0
2022-04-13T22:00:00.000000+0000,659.5,5.4166665,,2.4,156,0,0.0
2022-04-13T23:00:00.000000+0000,658.8,5.2833333,,3.9,121,0,0.0
2022-04-14T00:00:00.000000+0000,658.1,5.85,,8.1,123,0,0.0
2022-04-14T01:00:00.000000+0000,658.0,6.0666666,,6.1,135,0,0.0
2022-04-14T02:00:00.000000+0000,657.9,5.95,,8.2,140,0,0.0
2022-04-14T03:00:00.000000+0000,658.0,5.9333334,,7.0,140,0,0.0
2022-04-14T04:00:00.000000+0000,658.5,5.5,,5.2,152,24,0.0
2022-04-14T05:00:00.000000+0000,659.3,8.633333,,5.4,127,226,0.0
2022-04-14T06:00:00.000000+0000,659.8,10.366667,,7.4,114,505,0.0
2022-04-14T07:00:00.000000+0000,660.4,11.783334,,5.4,108,713,0.0
2022-04-14T08:00:00.000000+0000,660.7,12.116667,,4.9,33,913,0.0
2022-04-14T09:00:00.000000+0000,660.5,10.716666,,5.3,334,557,0.0
2022-04-14T10:00:00.000000+0000,660.1,9.6,,3.9,295,227,0.0
2022-04-14T11:00:00.000000+0000,659.5,9.966666,,5.7,302,246,0.1
2022-04-14T12:00:00.000000+0000,658.9,9.2,,3.5,288,121,0.0
2022-04-14T13:00:00.000000+0000,658.4,9.816667,,4.8,287,222,0.0
2022-04-14T14:00:00.000000+0000,658.3,10.333333,,2.2,254,208,0.0
2022-04-14T15:00:00.000000+0000,658.7,9.583333,,2.8,201,103,0.0
2022-04-14T16:00:00.000000+0000,659.0,7.4333334,,2.9,241,23,0.0
2022-04-14T17:00:00.000000+0000,659.5,6.0833335,,3.9,145,0,0.0
2022-04-14T18:00:00.000000+0000,659.9,7.2166667,,6.1,145,0,0.0
2022-04-14T19:00:00.000000+0000,660.2,6.9333334,,7.6,144,0,0.0
2022-04-14T20:00:00.000000+0000,660.5,7.0333333,,3.9,187,0,0.0
2022-04-14T21:00:00.000000+0000,660.3,6.5833335,,2.6,214,0,0.0
2022-04-14T22:00:00.000000+0000,659.8,6.983333,,3.8,124,0,0.0
2022-04-14T23:00:00.000000+0000,659.5,6.366667,,1.5,225,0,0.0
2022-04-15T00:00:00.000000+0000,659.2,6.4,,7.0,134,0,0.3
2022-04-15T01:00:00.000000+0000,658.7,5.5666666,,11.8,132,0,
2022-04-15T02:00:00.000000+0000,,5.383333,,,,0,
2022-04-15T03:00:00.000000+0000,659.2,6.616667,,8.3,145,0,35.0
2022-04-15T04:00:00.000000+0000,659.6,6.5333333,,6.3,156,13,0.0
2022-04-15T05:00:00.000000+0000,660.0,8.0,,6.3,141,222,0.0
2022-04-15T06:00:00.000000+0000,660.4,9.7,,6.2,139,452,0.0
2022-04-15T07:00:00.000000+0000,660.7,10.883333,,8.7,138,720,0.0
2022-04-15T08:00:00.000000+0000,661.0,12.066667,,7.1,127,938,0.0
2022-04-15T09:00:00.000000+0000,661.2,12.8,,3.8,95,1153,0.0
2022-04-15T10:00:00.000000+0000,660.7,9.483334,,4.9,342,236,0.0
2022-04-15T11:00:00.000000+0000,660.2,9.316667,,4.2,313,370,0.0
2022-04-15T12:00:00.000000+0000,659.6,8.666667,,4.0,313,119,0.0
2022-04-15T13:00:00.000000+0000,659.1,8.916667,,3.7,292,256,0.0
2022-04-15T14:00:00.000000+0000,659.1,8.833333,,2.6,303,269,0.0
2022-04-15T15:00:00.000000+0000,659.1,10.166667,,3.3,187,203,0.0
2022-04-15T16:00:00.000000+0000,659.5,7.633333,,2.7,192,25,0.0
2022-04-15T17:00:00.000000+0000,659.9,7.3,,6.4,158,0,0.0
2022-04-15T18:00:00.000000+0000,660.5,7.65,,3.6,177,0,0.0
2022-04-15T19:00:00.000000+0000,660.7,6.9666667,,6.5,144,0,0.0
2022-04-15T20:00:00.000000+0000,661.0,6.9166665,,6.4,144,0,0.0
2022-04-15T21:00:00.000000+0000,661.0,6.8166666,,5.1,152,0,0.0
2022-04-15T22:00:00.000000+0000,660.4,5.8,,7.0,156,0,0.0
2022-04-15T23:00:00.000000+0000,659.6,5.1666665,,7.5,149,0,0.0
2022-04-16T00:00:00.000000+0000,659.2,5.0,,7.4,154,0,0.0
2022-04-16T01:00:00.000000+0000,659.1,5.4666667,,7.7,161,0,0.0
2022-04-16T02:00:00.000000+0000,659.2,5.366667,,6.1,165,0,0.0
2022-04-16T03:00:00.000000+0000,659.4,5.733333,,7.5,164,0,0.0
2022-04-16T04:00:00.000000+0000,660.0,5.9,,7.9,163,27,0.0
2022-04-16T05:00:00.000000+0000,660.8,8.683333,,3.6,168,224,0.0
2022-04-16T06:00:00.000000+0000,661.5,9.133333,,2.3,320,455,0.0
2022-04-16T07:00:00.000000+0000,662.1,9.983334,,1.9,301,668,0.0
2022-04-16T08:00:00.000000+0000,662.5,9.366667,,3.7,321,644,0.0
2022-04-16T09:00:00.000000+0000,662.3,8.95,,3.6,327,348,0.0
2022-04-16T10:00:00.000000+0000,661.7,8.416667,,2.7,331,208,0.0
2022-04-16T11:00:00.000000+0000,661.0,8.283334,,3.1,346,335,0.0
2022-04-16T12:00:00.000000+0000,660.3,8.483334,,2.9,326,284,0.0
2022-04-16T13:00:00.000000+0000,660.0,7.366667,,2.4,311,104,0.1
2022-04-16T14:00:00.000000+0000,659.9,7.383333,,1.4,218,90,1.9
2022-04-16T15:00:00.000000+0000,660.0,7.116667,,2.4,276,85,0.0
2022-04-16T16:00:00.000000+0000,660.4,6.633333,,3.4,218,6,0.0
2022-04-16T17:00:00.000000+0000,660.6,5.6666665,,1.7,212,0,0.0
2022-04-16T18:00:00.000000+0000,661.3,4.9166665,,1.5,115,0,0.0
2022-04-16T19:00:00.000000+0000,661.5,5.266667,,1.3,171,0,0.0
2022-04-16T20:00:00.000000+0000,661.7,4.8,,2.0,207,0,0.0
2022-04-16T21:00:00.000000+0000,661.6,4.8,,3.0,202,0,0.0
2022-04-16T22:00:00.000000+0000,661.3,4.766667,,1.5,228,0,0.0
2022-04-16T23:00:00.000000+0000,660.7,4.1,,1.5,216,0,0.0
2022-04-17T00:00:00.000000+0000,660.2,3.7,,1.8,195,0,0.0
2022-04-17T01:00:00.000000+0000,660.0,4.733333,,1.9,208,0,0.0
2022-04-17T02:00:00.000000+0000,659.9,3.9333334,,1.2,149,0,0.0
2022-04-17T03:00:00.000000+0000,659.8,3.2166667,,4.3,139,0,0.0
2022-04-17T04:00:00.000000+0000,660.3,4.516667,,2.1,186,10,0.0
2022-04-17T05:00:00.000000+0000,660.8,5.266667,,1.1,130,126,0.0
2022-04-17T06:00:00.000000+0000,661.4,7.65,,1.5,278,378,0.0
2022-04-17T07:00:00.000000+0000,662.0,8.483334,,2.8,298,519,0.0
2022-04-17T08:00:00.000000+0000,662.1,8.083333,,3.1,308,276,0.0
2022-04-17T09:00:00.000000+0000,662.0,8.25,,2.1,317,248,0.0
2022-04-17T10:00:00.000000+0000,661.4,9.083333,,2.9,3,302,0.0
2022-04-17T11:00:00.000000+0000,660.7,8.35,,4.4,319,98,0.0
2022-04-17T12:00:00.000000+0000,660.2,7.5833335,,3.0,332,31,0.0
2022-04-17T13:00:00.000000+0000,659.9,7.233333,,4.2,158,11,1.3
2022-04-17T14:00:00.000000+0000,659.8,7.3,,2.7,270,30,3.5
2022-04-17T15:00:00.000000+0000,659.7,7.3333335,,2.4,189,84,0.1
2022-04-17T16:00:00.000000+0000,659.9,6.5333333,,3.0,117,12,0.0
2022-04-17T17:00:00.000000+0000,660.3,6.6833334,,4.0,117,0,0.0
2022-04-17T18:00:00.000000+0000,660.7,6.883333,,3.0,133,0,0.0
2022-04-17T19:00:00.000000+0000,661.4,6.6833334,,1.0,173,0,0.0
2022-04-17T20:00:00.000000+0000,661.6,5.616667,,1.5,219,0,0.0
2022-04-17T21:00:00.000000+0000,661.6,5.616667,,1.5,203,0,0.0
2022-04-17T22:00:00.000000+0000,661.4,4.983333,,1.8,193,0,0.0
2022-04-17T23:00:00.000000+0000,660.8,5.266667,,2.8,162,0,0.0
2022-04-18T00:00:00.000000+0000,660.3,6.0333333,,2.7,163,0,0.0
2022-04-18T01:00:00.000000+0000,659.9,5.9166665,,3.1,225,0,0.0
2022-04-18T02:00:00.000000+0000,659.8,5.6666665,,1.5,129,0,0.0
2022-04-18T03:00:00.000000+0000,660.0,5.4166665,,1.4,160,0,0.0
2022-04-18T04:00:00.000000+0000,660.5,4.9666667,,1.5,115,13,0.0
2022-04-18T05:00:00.000000+0000,661.0,7.366667,,1.2,180,147,0.0
2022-04-18T06:00:00.000000+0000,661.3,8.75,,1.9,295,340,0.0
2022-04-18T07:00:00.000000+0000,661.5,9.95,,2.0,322,584,0.0
2022-04-18T08:00:00.000000+0000,661.9,11.216666,,4.2,343,818,0.0
2022-04-18T09:00:00.000000+0000,661.9,11.166667,,6.5,354,659,0.0
2022-04-18T10:00:00.000000+0000,661.1,9.2,,7.8,9,111,0.2
2022-04-18T11:00:00.000000+0000,660.4,8.366667,,4.5,59,117,4.5
2022-04-18T12:00:00.000000+0000,660.3,7.5,,5.1,193,131,1.8
2022-04-18T13:00:00.000000+0000,660.0,9.383333,,4.5,58,318,0.0
2022-04-18T14:00:00.000000+0000,659.9,10.2,,5.2,9,372,0.0
2022-04-18T15:00:00.000000+0000,660.0,8.5,,4.6,349,79,0.0
2022-04-18T16:00:00.000000+0000,660.4,7.3166666,,2.2,291,3,0.0
2022-04-18T17:00:00.000000+0000,660.7,6.9666667,,1.8,208,0,0.0
2022-04-18T18:00:00.000000+0000,661.2,6.633333,,1.9,225,0,0.0
2022-04-18T19:00:00.000000+0000,661.5,6.983333,,0.5,360,0,0.0
2022-04-18T20:00:00.000000+0000,661.7,6.1666665,,1.2,191,0,0.0
2022-04-18T21:00:00.000000+0000,661.6,5.6,,2.0,126,0,0.0
2022-04-18T22:00:00.000000+0000,661.2,5.9333334,,2.2,225,0,0.0
2022-04-18T23:00:00.000000+0000,660.7,5.383333,,2.9,156,0,0.0
2022-04-19T00:00:00.000000+0000,660.3,4.8166666,,3.6,93,0,0.0
2022-04-19T01:00:00.000000+0000,660.1,5.6,,3.9,140,0,0.0
2022-04-19T02:00:00.000000+0000,660.3,5.35,,3.9,120,0,0.0
2022-04-19T03:00:00.000000+0000,660.5,5.65,,7.3,127,0,0.0
2022-04-19T04:00:00.000000+0000,660.7,6.983333,,7.6,134,28,0.0
2022-04-19T05:00:00.000000+0000,661.1,9.533334,,8.1,121,249,0.0
2022-04-19T06:00:00.000000+0000,661.7,11.016666,,6.0,118,353,0.0
2022-04-19T07:00:00.000000+0000,662.1,13.016666,,6.1,73,765,0.0
2022-04-19T08:00:00.000000+0000,662.3,13.133333,,6.7,8,903,0.0
2022-04-19T09:00:00.000000+0000,662.0,13.85,,6.5,21,1012,0.0
2022-04-19T10:00:00.000000+0000,661.6,12.85,,9.0,25,870,0.0
2022-04-19T11:00:00.000000+0000,661.2,11.5,,8.0,33,440,0.0
2022-04-19T12:00:00.000000+0000,660.4,11.483334,,6.6,49,325,0.0
2022-04-19T13:00:00.000000+0000,659.9,10.45,,5.2,81,182,0.0
2022-04-19T14:00:00.000000+0000,659.7,8.85,,2.2,336,132,0.0
2022-04-19T15:00:00.000000+0000,659.8,9.533334,,4.2,72,75,0.0
2022-04-19T16:00:00.000000+0000,659.6,7.516667,,8.5,139,17,0.0
2022-04-19T17:00:00.000000+0000,660.1,6.983333,,3.9,171,0,0.0
2022-04-19T18:00:00.000000+0000,661.0,5.95,,2.0,142,0,0.0
2022-04-19T19:00:00.000000+0000,661.3,5.733333,,3.7,154,0,0.0
2022-04-19T20:00:00.000000+0000,661.1,6.516667,,6.6,124,0,0.0
2022-04-19T21:00:00.000000+0000,661.2,6.65,,7.5,118,0,0.0
2022-04-19T22:00:00.000000+0000,660.7,7.05,,9.1,119,0,0.0
2022-04-19T23:00:00.000000+0000,660.4,7.2166667,,10.9,108,0,0.0
2022-04-20T00:00:00.000000+0000,659.9,6.95,,10.1,104,0,0.0
2022-04-20T01:00:00.000000+0000,659.5,6.9166665,,12.4,117,0,0.0
2022-04-20T02:00:00.000000+0000,659.4,6.766667,,12.0,117,0,0.0
2022-04-20T03:00:00.000000+0000,659.7,6.5333333,,11.2,120,0,0.0
2022-04-20T04:00:00.000000+0000,660.2,6.6666665,,11.9,119,26,0.0
2022-04-20T05:00:00.000000+0000,660.5,8.35,,13.3,109,219,0.0
2022-04-20T06:00:00.000000+0000,660.9,10.116667,,13.1,99,451,0.0
2022-04-20T07:00:00.000000+0000,661.2,11.366667,,11.8,97,691,0.0
2022-04-20T08:00:00.000000+0000,661.5,12.266666,,8.8,81,881,0.0
2022-04-20T09:00:00.000000+0000,661.4,12.566667,,8.5,82,1024,0.0
2022-04-20T10:00:00.000000+0000,661.0,13.116667,,8.2,77,1082,0.0
