Date Time(UTC), ,Priority,Application, ,Message,Code, , ,Status
2023-10-16T08:37:13.784000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T08:37:13.380000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T08:37:13.179000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T08:37:12.892000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T08:37:12.534000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T07:52:33.091000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T07:52:33.076000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T07:52:32.931000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T07:52:32.485000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T07:52:30.259000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T07:52:27.714000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T07:52:27.230000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T07:52:27.120000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T07:52:26.916000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T07:52:26.608000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T07:35:04.441000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T07:35:01.659000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T06:32:47.768000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T06:32:47.422000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T06:32:47.412000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T06:32:47.229000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T06:32:46.872000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T06:32:45.023000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2023-10-16T06:32:44.788000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T06:32:44.661000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T06:32:44.465000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T06:32:44.205000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T06:32:42.023000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T06:32:42.003000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2023-10-16T06:31:50.249000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T06:31:50.233000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T06:31:49.993000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T06:31:49.573000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T06:31:47.574000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T06:31:44.743000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T06:31:44.350000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T06:31:44.267000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T06:31:44.107000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T06:31:43.862000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T06:30:30.919000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T06:30:28.583000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T05:31:12.441000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T05:31:09.702000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T05:27:03.707000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T05:27:03.691000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T05:27:03.491000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T05:27:03.085000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T05:27:01.085000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T05:26:58.330000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T05:26:57.956000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T05:26:57.870000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T05:26:57.688000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T05:26:57.408000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T05:26:34.545000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T05:26:31.723000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T05:25:29.020000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T05:25:29.007000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T05:25:28.862000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T05:25:28.524000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T05:25:26.648000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T05:25:25.880000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T05:25:23.720000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T05:25:23.367000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T05:25:23.226000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T05:25:23.075000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T04:32:26.338000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T04:32:21.038000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T04:29:59.842000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T04:29:59.821000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T04:29:59.701000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T04:29:59.328000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T04:29:54.346000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T04:29:54.286000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T04:29:54.123000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T04:29:53.841000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T03:55:58.801000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T03:55:55.999000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T03:42:04.718000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T03:42:04.393000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T03:42:04.381000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T03:42:04.231000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T03:42:03.828000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T03:42:01.387000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T03:42:00.696000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T03:42:00.585000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T03:42:00.268000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T03:41:59.929000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T03:41:57.869000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T03:41:55.233000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T03:41:46.500000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T03:41:46.483000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T03:41:46.341000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T03:41:45.963000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T03:41:44.046000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T03:41:43.234000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T03:41:40.786000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T03:41:40.647000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T03:41:40.505000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T03:41:36.079000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T02:41:16.412000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T02:41:16.058000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:41:16.009000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:41:15.880000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:41:15.511000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T02:41:13.221000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2023-10-16T02:41:13.201000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2023-10-16T02:41:10.421000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T02:41:10.374000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2023-10-16T02:41:10.357000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2023-10-16T02:41:09.972000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:41:09.909000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:41:09.718000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:41:09.459000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T02:38:08.504000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:38:08.489000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:38:08.322000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:38:07.960000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T02:38:06.139000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T02:38:03.347000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T02:38:02.880000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:38:02.758000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:38:02.590000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:38:02.327000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T02:38:00.268000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T02:37:57.645000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2023-10-16T02:37:54.947000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T02:37:54.924000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2023-10-16T02:28:31.480000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:28:31.466000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:28:31.331000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T02:28:30.950000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T02:28:28.915000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T02:28:26.324000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T02:28:25.983000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:28:25.846000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:28:25.675000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T02:28:25.390000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T02:28:23.273000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T02:28:17.909000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T01:51:25.319000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T01:51:25.309000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T01:51:25.161000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T01:51:24.803000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T01:51:23.023000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T01:51:20.294000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T01:51:19.850000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T01:51:19.729000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T01:51:19.555000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T01:51:19.272000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T01:51:17.374000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T01:51:14.546000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T01:50:45.546000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T01:50:45.523000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T01:50:45.385000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-16T01:50:45.037000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-16T01:50:42.759000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T01:50:39.893000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-16T01:50:39.430000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T01:50:39.268000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T01:50:39.036000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-16T01:50:38.697000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-16T01:50:36.616000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-16T01:50:34.198000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T22:13:26.602000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T22:13:26.586000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T22:13:26.343000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T22:13:25.913000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T22:13:23.920000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T22:13:17.813000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T22:13:15.715000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T22:13:15.376000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T22:13:15.299000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T22:13:15.134000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T21:54:52.367000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T21:54:41.835000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T21:51:24.027000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T21:51:21.119000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T21:51:18.681000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T21:51:15.721000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T18:18:39.243000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T18:18:39.233000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T18:18:39.070000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T18:18:38.684000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T18:18:36.704000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T18:18:35.916000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T18:18:33.960000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T18:18:33.595000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T18:18:33.481000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T18:18:33.332000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T18:07:18.513000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T18:07:16.074000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T18:04:51.584000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T18:04:51.571000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T18:04:51.432000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T18:04:51.014000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T18:04:49.190000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T18:04:48.466000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T18:04:46.427000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T18:04:46.037000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T18:04:45.979000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T18:04:45.834000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T15:11:41.857000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T15:11:39.058000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T15:07:54.297000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T15:07:53.958000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T15:07:53.942000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T15:07:53.791000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T15:07:53.380000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T15:07:50.888000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T15:07:50.821000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T15:07:50.662000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T15:07:50.400000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T15:07:48.567000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T14:58:13.958000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T14:58:11.500000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T14:53:07.373000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T14:53:07.357000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T14:53:07.236000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T14:53:06.792000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T14:53:02.136000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T14:53:02.051000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T14:53:01.892000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T14:53:01.593000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T14:31:23.180000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T14:31:20.482000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2023-10-15T14:31:17.357000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T14:31:17.328000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2023-10-15T14:29:14.040000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T14:29:11.140000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T14:26:37.670000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T14:26:37.654000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T14:26:37.451000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T14:26:37.075000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T14:26:34.955000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T14:26:32.444000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T14:26:32.112000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T14:26:31.987000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T14:26:31.789000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T14:26:31.524000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T14:26:29.466000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
