Date Time(UTC), ,Priority,Application, ,Message,Code, , ,Status
2024-03-14T11:37:20.303000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-14T11:37:20.157000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-14T11:37:19.920000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-14T11:37:19.506000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-14T11:37:17.467000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-14T11:37:14.855000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-14T11:37:11.968000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-14T05:51:38.559000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-14T05:51:28.387000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-14T04:27:42.423000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-14T04:27:40.569000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-14T04:27:40.264000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-14T04:27:40.216000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-14T04:27:40.109000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-14T04:27:35.157000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-14T04:27:35.076000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-14T04:27:34.900000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-14T04:27:34.547000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-14T04:27:29.747000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-13T07:35:26.170000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-13T07:35:24.091000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-13T07:35:23.786000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-13T07:35:23.776000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-13T07:35:23.658000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-13T07:35:21.043000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-13T07:35:20.957000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-13T07:35:20.804000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-13T07:35:20.482000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-13T07:35:13.028000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-13T06:20:42.888000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-13T06:20:42.838000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-13T06:20:42.686000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-13T06:20:42.332000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-13T06:20:40.457000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-13T06:20:37.663000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-13T06:20:37.242000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-13T06:20:37.133000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-13T06:20:36.926000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-13T06:20:36.518000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-13T06:20:34.699000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-13T06:20:31.940000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-12T16:39:15.024000+00:00,"","info","Output Group 2","","Group is ON","00000A0F","","","Closed"
2024-03-12T16:39:13.589000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on bypass","00000205","","","Closed"
2024-03-12T16:39:12.985000+00:00,"","critical","Eaton 9PX3000i RT 2U","","Load protected","0000081E","","","Closed"
2024-03-12T16:39:10.747000+00:00,"","info","Output Group 1","","Group is ON","00000A0F","","","Closed"
2024-03-12T16:39:08.202000+00:00,"","info","Output","","Group is ON","00000A0F","","","Closed"
2024-03-12T16:39:07.359000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass mode","00000205","","","Open"
2024-03-12T16:39:06.741000+00:00,"","critical","Eaton 9PX3000i RT 2U","","Load unprotected","0000081E","","","Open"
2024-03-12T16:39:01.783000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-12T16:39:01.546000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-12T16:39:01.500000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-12T16:39:01.339000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2024-03-12T16:39:01.252000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2024-03-12T16:39:01.119000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2024-03-12T16:39:00.304000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2024-03-12T16:25:34.794000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-12T16:25:27.118000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-12T14:55:28.569000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery OK","00000604","","","Closed"
2024-03-12T14:55:28.380000+00:00,"","info","Output Group 2","","Group is OFF","00000A0F","","","Open"
2024-03-12T14:55:28.324000+00:00,"","info","Output Group 1","","Group is OFF","00000A0F","","","Open"
2024-03-12T14:55:27.430000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-12T14:55:26.824000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load not powered","0000081D","","","Open"
2024-03-12T14:55:26.583000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-12T14:55:25.307000+00:00,"","info","Output","","Group is OFF","00000A0F","","","Open"
2024-03-12T14:55:23.444000+00:00,"","info","Output Group 2","","Sequential shutdown completed","00001017","","","Closed"
2024-03-12T14:55:23.430000+00:00,"","info","Output Group 1","","Sequential shutdown completed","00001017","","","Closed"
2024-03-12T14:55:23.352000+00:00,"","info","Output","","Sequential shutdown completed","00001017","","","Closed"
2024-03-12T14:55:22.448000+00:00,"","info","Output Group 2","","Sequential shutdown in progress","00001017","","","Open"
2024-03-12T14:55:22.429000+00:00,"","info","Output Group 1","","Sequential shutdown in progress","00001017","","","Open"
2024-03-12T14:55:22.353000+00:00,"","info","Output","","Sequential shutdown in progress","00001017","","","Open"
2024-03-12T14:55:21.580000+00:00,"","warning","Output Group 2","","Immediate shutdown completed","00001032","","","Closed"
2024-03-12T14:55:21.552000+00:00,"","warning","Output Group 1","","Immediate shutdown completed","00001032","","","Closed"
2024-03-12T14:55:21.376000+00:00,"","warning","Output","","Immediate shutdown completed","00001032","","","Closed"
2024-03-12T14:55:19.586000+00:00,"","warning","Output Group 2","","Immediate shutdown in progress","00001032","","","Open"
2024-03-12T14:55:19.553000+00:00,"","warning","Output Group 1","","Immediate shutdown in progress","00001032","","","Open"
2024-03-12T14:55:19.375000+00:00,"","warning","Output","","Immediate shutdown in progress","00001032","","","Open"
2024-03-12T14:55:19.267000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery low","00000604","","","Open"
2024-03-12T14:45:58.809000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-12T14:45:58.742000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-12T14:45:58.582000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-12T14:45:58.244000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-12T14:45:58.112000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2024-03-12T14:45:56.098000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2024-03-12T14:45:55.912000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-12T14:45:55.871000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-12T14:45:55.855000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-12T14:45:55.688000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2024-03-12T14:45:55.637000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2024-03-12T14:45:55.483000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2024-03-12T11:53:42.566000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-12T11:53:39.780000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T12:52:43.169000+00:00,"","info","Output Group 2","","Group is ON","00000A0F","","","Closed"
2024-03-11T12:52:43.165000+00:00,"","info","Output Group 1","","Group is ON","00000A0F","","","Closed"
2024-03-11T12:52:43.157000+00:00,"","info","Output","","Group is ON","00000A0F","","","Closed"
2024-03-11T12:52:41.579000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load protected","0000081D","","","Closed"
2024-03-11T12:52:41.511000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2024-03-11T12:52:41.270000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-11T12:52:41.260000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-11T12:52:41.254000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-11T12:52:41.223000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2024-03-11T12:52:41.218000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2024-03-11T12:52:41.198000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2024-03-11T10:57:12.938000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-11T10:57:05.186000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T09:27:07.069000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery OK","00000604","","","Closed"
2024-03-11T09:27:06.884000+00:00,"","info","Output Group 2","","Group is OFF","00000A0F","","","Open"
2024-03-11T09:27:06.841000+00:00,"","info","Output Group 1","","Group is OFF","00000A0F","","","Open"
2024-03-11T09:27:06.803000+00:00,"","info","Output","","Group is OFF","00000A0F","","","Open"
2024-03-11T09:27:06.018000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-11T09:27:05.490000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Load not powered","0000081D","","","Open"
2024-03-11T09:27:05.245000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-11T09:27:02.223000+00:00,"","info","Output Group 2","","Sequential shutdown completed","00001017","","","Closed"
2024-03-11T09:27:02.194000+00:00,"","info","Output Group 1","","Sequential shutdown completed","00001017","","","Closed"
2024-03-11T09:27:02.037000+00:00,"","info","Output","","Sequential shutdown completed","00001017","","","Closed"
2024-03-11T09:27:01.224000+00:00,"","info","Output Group 2","","Sequential shutdown in progress","00001017","","","Open"
2024-03-11T09:27:01.194000+00:00,"","info","Output Group 1","","Sequential shutdown in progress","00001017","","","Open"
2024-03-11T09:27:01.036000+00:00,"","info","Output","","Sequential shutdown in progress","00001017","","","Open"
2024-03-11T09:27:00.088000+00:00,"","warning","Output Group 2","","Immediate shutdown completed","00001032","","","Closed"
2024-03-11T09:27:00.048000+00:00,"","warning","Output Group 1","","Immediate shutdown completed","00001032","","","Closed"
2024-03-11T09:26:59.826000+00:00,"","warning","Output","","Immediate shutdown completed","00001032","","","Closed"
2024-03-11T09:26:58.087000+00:00,"","warning","Output Group 2","","Immediate shutdown in progress","00001032","","","Open"
2024-03-11T09:26:58.049000+00:00,"","warning","Output Group 1","","Immediate shutdown in progress","00001032","","","Open"
2024-03-11T09:26:57.817000+00:00,"","warning","Output","","Immediate shutdown in progress","00001032","","","Open"
2024-03-11T09:26:57.594000+00:00,"","critical","Eaton 9PX 3000i RT 2U","","Battery low","00000604","","","Open"
2024-03-11T09:18:35.485000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2024-03-11T09:18:33.099000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2024-03-11T09:18:32.872000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T09:18:32.815000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-11T09:18:32.756000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-11T09:18:32.592000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2024-03-11T09:18:32.495000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2024-03-11T09:18:32.354000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2024-03-11T09:18:31.966000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:18:31.796000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:18:31.566000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:18:31.243000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-11T09:12:15.848000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:12:15.837000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:12:15.690000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:12:15.320000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-11T09:12:12.769000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-11T09:12:12.702000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-11T09:12:12.646000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-11T09:12:12.416000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2024-03-11T09:12:12.338000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2024-03-11T09:12:12.183000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2024-03-11T09:12:11.975000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:12:11.857000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:12:11.586000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:12:11.168000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-11T09:12:08.830000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T09:12:08.788000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-11T09:12:08.753000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-11T09:12:08.608000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2024-03-11T09:12:08.532000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2024-03-11T09:12:08.360000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2024-03-11T09:05:10.293000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:05:10.275000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:05:10.229000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:05:09.800000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-11T09:05:04.715000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:05:04.586000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:05:04.413000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:05:04.147000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-11T09:04:35.522000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:04:35.512000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:04:35.342000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:04:34.976000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-11T09:04:30.275000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:04:30.102000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:04:29.860000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:04:29.548000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-11T09:03:30.450000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-11T09:03:30.094000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:03:30.078000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:03:29.912000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:03:29.524000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-11T09:03:26.940000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-11T09:03:26.686000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-11T09:03:26.633000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-11T09:03:26.208000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:03:26.048000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:03:25.811000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:03:25.488000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-11T09:03:23.415000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2024-03-11T09:03:23.238000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T09:03:23.195000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-11T09:03:23.156000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-11T09:01:00.296000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:01:00.281000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:01:00.081000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T09:00:59.690000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-11T09:00:57.571000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-11T09:00:54.732000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T09:00:54.223000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:00:54.161000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:00:53.996000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T09:00:53.676000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-11T09:00:51.821000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-11T09:00:49.003000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T07:47:49.669000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T07:47:49.618000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T07:47:49.489000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2024-03-11T07:47:49.097000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2024-03-11T07:47:48.999000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2024-03-11T07:47:46.536000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-11T07:47:46.321000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-11T07:47:46.263000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-11T07:47:46.210000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2024-03-11T07:47:46.020000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2024-03-11T07:47:45.929000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2024-03-11T07:47:45.767000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2024-03-11T07:46:36.436000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2024-03-11T07:46:36.329000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2024-03-11T07:46:34.318000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2024-03-11T07:46:34.153000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-11T07:46:34.111000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2024-03-11T07:46:34.074000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2024-03-11T07:46:33.907000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2024-03-11T07:46:33.836000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2024-03-11T07:46:33.734000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2024-03-11T07:46:33.408000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T07:46:33.303000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T07:46:33.039000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2024-03-11T04:19:41.240000+00:00,"","warning","Eaton 9PX 3000i RT 2U","","Batteries are aging. Consider replacement","00000B01","","","Open"
2024-03-10T20:16:01.692000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-10T20:15:50.909000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-10T17:36:03.944000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2024-03-10T17:36:01.079000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2024-03-10T16:00:34.854000+00:00,"","info","Output Group 2","","Group is ON","00000A0F","","","Closed"
2024-03-10T16:00:34.038000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on bypass","00000205","","","Closed"
2024-03-10T16:00:33.448000+00:00,"","critical","Eaton 9PX3000i RT 2U","","Load protected","0000081E","","","Closed"
2024-03-10T16:00:32.002000+00:00,"","info","Output Group 1","","Group is ON","00000A0F","","","Closed"
2024-03-10T16:00:29.211000+00:00,"","info","Output","","Group is ON","00000A0F","","","Closed"
2024-03-10T16:00:28.393000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass mode","00000205","","","Open"
2024-03-10T16:00:27.783000+00:00,"","critical","Eaton 9PX3000i RT 2U","","Load unprotected","0000081E","","","Open"
2024-03-10T16:00:23.151000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2024-03-10T16:00:22.985000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2024-03-10T16:00:22.947000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
