Date Time(UTC), ,Priority,Application, ,Message,Code, , ,Status
2022-07-14T14:30:18.889000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-14T14:30:18.488000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-14T14:30:16.693000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-14T14:30:13.790000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-14T14:30:13.344000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-14T14:30:13.263000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-14T14:30:13.110000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-14T14:30:12.772000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-14T14:30:10.817000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-14T14:30:08.010000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-14T07:02:17.837000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-14T07:02:17.823000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-14T07:02:17.680000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-14T07:02:17.260000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-14T07:02:15.528000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-14T07:02:12.301000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-14T07:02:11.841000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-14T07:02:11.753000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-14T07:02:11.588000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-14T07:02:11.266000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-14T07:02:09.390000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-14T07:02:06.302000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T20:31:17.929000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:31:17.917000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:31:17.784000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:31:17.375000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-13T20:31:15.231000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T20:31:12.783000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T20:31:12.413000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:31:12.275000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:31:12.098000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:31:11.820000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-13T20:31:09.631000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T20:31:07.113000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T20:28:13.934000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:28:13.921000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:28:13.799000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:28:13.439000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-13T20:28:11.158000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T20:28:08.519000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T20:28:08.126000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:28:07.999000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:28:07.817000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:28:07.520000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-13T20:28:05.485000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T20:28:02.967000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T20:27:44.227000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:27:44.215000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:27:44.097000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T20:27:43.631000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-13T20:27:41.817000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T20:27:39.203000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T20:27:38.799000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:27:38.714000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:27:38.565000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T20:27:38.204000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-13T20:27:36.328000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T20:27:31.063000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T19:21:24.729000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T19:21:24.717000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T19:21:24.570000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T19:21:24.175000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-13T19:21:22.138000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T19:21:19.589000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T19:21:19.016000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T19:21:18.920000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T19:21:18.685000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T19:21:18.259000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-13T19:21:15.974000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T19:21:13.335000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T18:35:19.288000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T18:35:16.711000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T18:35:11.389000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T18:35:08.550000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T17:43:47.369000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T17:43:47.357000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T17:43:47.210000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T17:43:46.811000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-13T17:43:44.935000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T17:43:44.169000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-13T17:43:42.131000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T17:43:41.744000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T17:43:41.667000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T17:43:41.534000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T17:43:39.254000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T17:43:36.184000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T14:21:29.596000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T14:21:29.553000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T14:21:29.421000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-13T14:21:29.025000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-13T14:21:27.109000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T14:21:26.305000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-13T14:21:24.288000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-13T14:21:23.904000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T14:21:23.789000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T14:21:23.567000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-13T14:21:21.380000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-13T14:21:18.740000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T19:20:39.390000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T19:20:38.980000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T19:20:38.967000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T19:20:38.850000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T19:20:38.449000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-12T19:20:36.148000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-12T19:20:35.825000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T19:20:35.735000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T19:20:35.519000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T19:20:35.202000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-12T19:20:33.223000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-12T19:20:27.808000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T19:17:38.795000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T19:17:38.783000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T19:17:38.661000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T19:17:38.223000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-12T19:17:33.539000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T19:17:33.475000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T19:17:33.324000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T19:17:33.002000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-12T19:17:30.982000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T19:17:28.118000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T19:17:04.490000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T19:17:01.610000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T19:16:59.067000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T19:16:56.225000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T13:41:58.875000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:41:58.863000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:41:58.750000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:41:58.374000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-12T13:41:56.355000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T13:41:53.434000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T13:41:52.994000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:41:52.901000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:41:52.741000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:41:52.497000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-12T13:41:47.903000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T13:41:45.405000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T13:38:11.161000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-12T13:38:09.105000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T13:38:08.781000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:38:08.766000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:38:08.647000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:38:06.154000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:38:06.029000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:38:05.852000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:38:05.572000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-12T13:37:58.157000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T13:37:39.927000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:37:39.911000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:37:39.761000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-12T13:37:39.339000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-12T13:37:37.013000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T13:37:34.357000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T13:37:33.898000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:37:33.812000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:37:33.644000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-12T13:37:33.302000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-12T13:37:28.748000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T13:37:25.624000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T11:09:50.222000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T11:09:47.604000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-12T11:09:44.961000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-12T11:09:42.142000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-11T19:33:22.147000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:33:22.132000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:33:21.981000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:33:21.553000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-11T19:33:19.269000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-11T19:33:16.396000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:33:16.267000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:33:16.097000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:33:15.813000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-11T19:33:11.241000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-11T19:30:23.659000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-11T19:30:21.461000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-11T19:30:21.114000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:30:21.105000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:30:20.966000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:30:18.545000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:30:18.423000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:30:18.248000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:30:17.945000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-11T19:30:10.541000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-11T19:29:51.848000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:29:51.837000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:29:51.698000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T19:29:51.318000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-11T19:29:49.261000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-11T19:29:46.482000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-11T19:29:45.952000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:29:45.845000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:29:45.632000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T19:29:45.244000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-11T19:29:43.225000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-11T19:29:40.766000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-11T16:57:21.621000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T16:57:21.604000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T16:57:21.402000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T16:57:20.999000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-11T16:57:15.940000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T16:57:15.875000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T16:57:15.710000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T16:57:15.429000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-11T16:56:49.639000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T16:56:49.628000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T16:56:49.482000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-11T16:56:49.097000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-11T16:56:44.159000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T16:56:44.048000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T16:56:43.825000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-11T16:56:43.438000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-11T16:56:41.561000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-11T16:56:36.223000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-11T10:38:38.786000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-11T10:38:35.959000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-11T10:38:33.201000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-11T10:38:27.946000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T15:10:10.767000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:10:10.747000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:10:10.530000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:10:10.092000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T15:10:07.911000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T15:10:05.350000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T15:10:05.010000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:10:04.886000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:10:04.714000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:10:04.435000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T15:10:02.575000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T15:09:59.913000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T15:09:28.204000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:09:28.194000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:09:28.042000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T15:09:27.676000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T15:09:25.518000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T15:09:22.947000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T15:09:22.622000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:09:22.490000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:09:22.275000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T15:09:21.991000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T15:09:19.622000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T15:09:19.300000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
